postal_code,nearest_mall,nearest_mall_postal,walking_dist_m
640829,GOLDEN VILLAGE (GV JURONG POINT),648886,1947
640407,GOLDEN VILLAGE (GV JURONG POINT),648886,3095
640937,GOLDEN VILLAGE (GV JURONG POINT),648886,2331
640842,GOLDEN VILLAGE (GV JURONG POINT),648886,1984
640861,GOLDEN VILLAGE (GV JURONG POINT),648886,1928
640628,GOLDEN VILLAGE (GV JURONG POINT),648886,1271
641671,GOLDEN VILLAGE (GV JURONG POINT),648886,958
640709,GOLDEN VILLAGE (GV JURONG POINT),648886,1782
640719,GOLDEN VILLAGE (GV JURONG POINT),648886,1719
640604,GOLDEN VILLAGE (GV JURONG POINT),648886,1081
610154,GOLDEN VILLAGE (GV JURONG POINT),648886,3233
642665,GOLDEN VILLAGE (GV JURONG POINT),648886,650
610335,GOLDEN VILLAGE (GV JURONG POINT),648886,2559
640470,GOLDEN VILLAGE (GV JURONG POINT),648886,2440
431007,LEISURE PARK KALLANG,397693,1302
320077,HDB HUB,310480,1489
330044,CITY SQUARE MALL,208539,1915
330064,CITY SQUARE MALL,208539,2167
330045,CITY SQUARE MALL,208539,1955
320082,HDB HUB,310480,1718
431002,LEISURE PARK KALLANG,397693,1319
321020,CITY SQUARE MALL,208539,1932
330034,CITY SQUARE MALL,208539,1424
431003,LEISURE PARK KALLANG,397693,1316
380016,KALLANG WAVE MALL,397628,1907
200801,MUSTAFA CENTRE,207704,850
330063,CITY SQUARE MALL,208539,2141
330026,CITY SQUARE MALL,208539,1319
200804,CITY SQUARE MALL,208539,824
210010,MUSTAFA CENTRE,207704,689
320046,600 @ TOA PAYOH,319515,1386
210009,MUSTAFA CENTRE,207704,637
320111,CITY SQUARE MALL,208539,1455
210038,MUSTAFA CENTRE,207704,1241
330060,CITY SQUARE MALL,208539,2358
380014,KALLANG WAVE MALL,397628,1803
210011,MUSTAFA CENTRE,207704,541
332059,CITY SQUARE MALL,208539,2271
333038,CITY SQUARE MALL,208539,1933
381003,KALLANG WAVE MALL,397628,1700
332038,CITY SQUARE MALL,208539,1970
330008,CITY SQUARE MALL,208539,1054
330056,CITY SQUARE MALL,208539,2251
320030,600 @ TOA PAYOH,319515,1757
321103,HDB HUB,310480,1145
200807,CITY SQUARE MALL,208539,815
380013,KALLANG WAVE MALL,397628,1755
330009,CITY SQUARE MALL,208539,1034
330046,CITY SQUARE MALL,208539,1995
440032,PARKWAY PARADE,449269,1106
440047,PARKWAY PARADE,449269,1076
440059,PARKWAY PARADE,449269,1344
440031,PARKWAY PARADE,449269,1035
440066,PARKWAY PARADE,449269,685
440065,PARKWAY PARADE,449269,695
440046,PARKWAY PARADE,449269,1172
440067,PARKWAY PARADE,449269,741
440055,PARKWAY PARADE,449269,1299
440017,PARKWAY PARADE,449269,1330
440029,PARKWAY PARADE,449269,1288
510768,WHITE SANDS SHOPPING MALL,518457,2067
510127,WHITE SANDS SHOPPING MALL,518457,1448
510103,WHITE SANDS SHOPPING MALL,518457,1461
510626,WHITE SANDS SHOPPING MALL,518457,1484
510145,WHITE SANDS SHOPPING MALL,518457,2100
510109,WHITE SANDS SHOPPING MALL,518457,1184
510411,WHITE SANDS SHOPPING MALL,518457,999
510773,WHITE SANDS SHOPPING MALL,518457,1965
510429,WHITE SANDS SHOPPING MALL,518457,1261
510639,WHITE SANDS SHOPPING MALL,518457,1448
510744,WHITE SANDS SHOPPING MALL,518457,2031
510514,WHITE SANDS SHOPPING MALL,518457,1004
510115,WHITE SANDS SHOPPING MALL,518457,997
510231,WHITE SANDS SHOPPING MALL,518457,1741
510771,WHITE SANDS SHOPPING MALL,518457,1911
510187,WHITE SANDS SHOPPING MALL,518457,1867
510560,WHITE SANDS SHOPPING MALL,518457,920
510746,WHITE SANDS SHOPPING MALL,518457,2041
510232,WHITE SANDS SHOPPING MALL,518457,1634
510196,WHITE SANDS SHOPPING MALL,518457,1797
510483,WHITE SANDS SHOPPING MALL,518457,1605
510257,WHITE SANDS SHOPPING MALL,518457,2139
510777,WHITE SANDS SHOPPING MALL,518457,1811
510551,WHITE SANDS SHOPPING MALL,518457,983
510517,WHITE SANDS SHOPPING MALL,518457,918
510753,WHITE SANDS SHOPPING MALL,518457,2162
510423,WHITE SANDS SHOPPING MALL,518457,1037
510520,WHITE SANDS SHOPPING MALL,518457,760
510576,WHITE SANDS SHOPPING MALL,518457,640
510247,WHITE SANDS SHOPPING MALL,518457,2104
510208,WHITE SANDS SHOPPING MALL,518457,1873
510205,WHITE SANDS SHOPPING MALL,518457,2060
510646,WHITE SANDS SHOPPING MALL,518457,1792
510221,WHITE SANDS SHOPPING MALL,518457,1947
510457,WHITE SANDS SHOPPING MALL,518457,1663
510500,WHITE SANDS SHOPPING MALL,518457,783
510537,WHITE SANDS SHOPPING MALL,518457,461
510543,WHITE SANDS SHOPPING MALL,518457,662
510549,WHITE SANDS SHOPPING MALL,518457,1044
510547,WHITE SANDS SHOPPING MALL,518457,844
823210,SHAW THEATRES WATERWAY POINT,828761,1006
823602,SHAW THEATRES WATERWAY POINT,828761,912
821601,OASIS TERRACES,820681,863
821622,OASIS TERRACES,820681,726
823266,SHAW THEATRES WATERWAY POINT,828761,839
821208,SHAW THEATRES WATERWAY POINT,828761,747
822210,SHAW THEATRES WATERWAY POINT,828761,955
823624,OASIS TERRACES,820681,430
822288,SHAW THEATRES WATERWAY POINT,828761,595
822289,SHAW THEATRES WATERWAY POINT,828761,784
821175,PUNGGOL PLAZA,820168,643
823176,PUNGGOL PLAZA,820168,808
821195,SHAW THEATRES WATERWAY POINT,828761,884
821602,SHAW THEATRES WATERWAY POINT,828761,896
821635,OASIS TERRACES,820681,354
821213,SHAW THEATRES WATERWAY POINT,828761,1098
822632,OASIS TERRACES,820681,342
822269,SHAW THEATRES WATERWAY POINT,828761,871
822612,OASIS TERRACES,820681,720
823288,SHAW THEATRES WATERWAY POINT,828761,664
824305,SHAW THEATRES WATERWAY POINT,828761,772
823170,PUNGGOL PLAZA,820168,298
821209,SHAW THEATRES WATERWAY POINT,828761,1015
821604,OASIS TERRACES,820681,858
821619,OASIS TERRACES,820681,293
822213,SHAW THEATRES WATERWAY POINT,828761,992
822273,SHAW THEATRES WATERWAY POINT,828761,650
822613,OASIS TERRACES,820681,729
821618,OASIS TERRACES,820681,271
824618,OASIS TERRACES,820681,302
823213,SHAW THEATRES WATERWAY POINT,828761,972
822624,OASIS TERRACES,820681,427
823615,OASIS TERRACES,820681,428
822212,SHAW THEATRES WATERWAY POINT,828761,961
821210,SHAW THEATRES WATERWAY POINT,828761,972
824207,SHAW THEATRES WATERWAY POINT,828761,834
822301,SHAW THEATRES WATERWAY POINT,828761,674
822265,SHAW THEATRES WATERWAY POINT,828761,797
822270,SHAW THEATRES WATERWAY POINT,828761,662
824306,SHAW THEATRES WATERWAY POINT,828761,702
821265,SHAW THEATRES WATERWAY POINT,828761,637
822271,SHAW THEATRES WATERWAY POINT,828761,522
824273,SHAW THEATRES WATERWAY POINT,828761,581
820133,PUNGGOL PLAZA,820168,353
821107,PUNGGOL PLAZA,820168,970
820178,OASIS TERRACES,820681,898
823109,PUNGGOL PLAZA,820168,617
823128,PUNGGOL PLAZA,820168,302
824110,PUNGGOL PLAZA,820168,384
821174,PUNGGOL PLAZA,820168,474
822102,PUNGGOL PLAZA,820168,1180
823637,OASIS TERRACES,820681,664
824109,PUNGGOL PLAZA,820168,749
820645,OASIS TERRACES,820681,658
821161,PUNGGOL PLAZA,820168,418
821638,OASIS TERRACES,820681,459
821101,SHAW THEATRES WATERWAY POINT,828761,1430
822163,PUNGGOL PLAZA,820168,223
821288,SHAW THEATRES WATERWAY POINT,828761,647
824265,SHAW THEATRES WATERWAY POINT,828761,771
822618,OASIS TERRACES,820681,236
823274,SHAW THEATRES WATERWAY POINT,828761,516
821269,SHAW THEATRES WATERWAY POINT,828761,900
820111,PUNGGOL PLAZA,820168,1049
140083,HOLLAND ROAD SHOPPING CENTRE,278967,1453
140166,QUEENSWAY SHOPPING CENTRE,149053,553
140154,QUEENSWAY SHOPPING CENTRE,149053,1021
271008,HOLLAND ROAD SHOPPING CENTRE,278967,650
140023,QUEENSWAY SHOPPING CENTRE,149053,1062
270031,HOLLAND ROAD SHOPPING CENTRE,278967,700
271004,HOLLAND ROAD SHOPPING CENTRE,278967,460
272009,HOLLAND ROAD SHOPPING CENTRE,278967,524
270003,JELITA MALL,278628,1178
142053,HOLLAND ROAD SHOPPING CENTRE,278967,1353
133028,IMMANUEL CONGREGATION (SINGAPORE),139790,88
130023,IMMANUEL CONGREGATION (SINGAPORE),139790,609
271010,HOLLAND ROAD SHOPPING CENTRE,278967,444
272012,HOLLAND ROAD SHOPPING CENTRE,278967,353
140055,ANCHORPOINT SHOPPING CENTRE,159953,968
270028,IMMANUEL CONGREGATION (SINGAPORE),139790,952
140051,ANCHORPOINT SHOPPING CENTRE,159953,964
140048,ANCHORPOINT SHOPPING CENTRE,159953,942
142050,HOLLAND ROAD SHOPPING CENTRE,278967,1515
142052,HOLLAND ROAD SHOPPING CENTRE,278967,1407
144061,ANCHORPOINT SHOPPING CENTRE,159953,1203
142091,HOLLAND ROAD SHOPPING CENTRE,278967,1603
140130,ANCHORPOINT SHOPPING CENTRE,159953,1445
271022,IMMANUEL CONGREGATION (SINGAPORE),139790,1173
130022,IMMANUEL CONGREGATION (SINGAPORE),139790,641
140184,ANCHORPOINT SHOPPING CENTRE,159953,1192
275018,HOLLAND ROAD SHOPPING CENTRE,278967,690
751463,SUN PLAZA,757713,1184
752463,SUN PLAZA,757713,1227
751590,CANBERRA PLAZA,750133,1036
750474,SUN PLAZA,757713,618
751467,SUN PLAZA,757713,1109
750401,SUN PLAZA,757713,967
753501,SUN PLAZA,757713,800
752360,SUN PLAZA,757713,612
751359,SUN PLAZA,757713,622
751469,SUN PLAZA,757713,1009
750308,SUN PLAZA,757713,437
753508,SUN PLAZA,757713,885
750490,SUN PLAZA,757713,1094
750405,SUN PLAZA,757713,783
750493,SUN PLAZA,757713,1243
752510,SUN PLAZA,757713,964
750341,SUN PLAZA,757713,195
750470,SUN PLAZA,757713,871
751507,SUN PLAZA,757713,1084
750421,SUN PLAZA,757713,750
750324,SUN PLAZA,757713,506
752509,SUN PLAZA,757713,900
750483,SUN PLAZA,757713,1159
750491,SUN PLAZA,757713,1226
750412,SUN PLAZA,757713,624
751360,SUN PLAZA,757713,541
750334,SUN PLAZA,757713,576
752340,SUN PLAZA,757713,291
750336,SUN PLAZA,757713,674
750312,SUN PLAZA,757713,650
752357,SUN PLAZA,757713,422
752469,SUN PLAZA,757713,1010
750325,SUN PLAZA,757713,522
750326,SUN PLAZA,757713,431
750332,SUN PLAZA,757713,514
751468,SUN PLAZA,757713,893
751506,SUN PLAZA,757713,998
750416,SUN PLAZA,757713,613
751339,SUN PLAZA,757713,338
544180,PUNGGOL PLAZA,820168,1239
791448,THE SELETAR MALL,797653,546
792450,THE SELETAR MALL,797653,608
793439,THE SELETAR MALL,797653,448
792447,THE SELETAR MALL,797653,495
791445,THE SELETAR MALL,797653,364
793430,THE SELETAR MALL,797653,550
791433,THE SELETAR MALL,797653,559
791450,THE SELETAR MALL,797653,655
543184,PUNGGOL PLAZA,820168,1361
543124,COMPASS ONE,545078,1254
540131,COMPASS ONE,545078,1143
544178,PUNGGOL PLAZA,820168,1171
541291,COMPASS ONE,545078,759
542303,COMPASS ONE,545078,1077
541121,PUNGGOL PLAZA,820168,1692
547207,COMPASS ONE,545078,1166
542178,PUNGGOL PLAZA,820168,1069
543180,PUNGGOL PLAZA,820168,1264
544122,COMPASS ONE,545078,1623
542121,COMPASS ONE,545078,1713
541188,PUNGGOL PLAZA,820168,1279
540195,COMPASS ONE,545078,1179
541158,PUNGGOL PLAZA,820168,1455
540155,PUNGGOL PLAZA,820168,1539
541116,HOUGANG MALL,538766,1836
543178,PUNGGOL PLAZA,820168,1126
540240,COMPASS ONE,545078,535
541322,COMPASS ONE,545078,432
541178,PUNGGOL PLAZA,820168,1149
541260,COMPASS ONE,545078,262
543314,COMPASS ONE,545078,970
543313,COMPASS ONE,545078,1065
540140,COMPASS ONE,545078,1313
544211,COMPASS ONE,545078,1237
540247,COMPASS ONE,545078,771
793446,THE SELETAR MALL,797653,448
791408,THE SELETAR MALL,797653,373
791409,THE SELETAR MALL,797653,504
792411,THE SELETAR MALL,797653,396
541324,COMPASS ONE,545078,581
792452,THE SELETAR MALL,797653,498
791441,THE SELETAR MALL,797653,199
792433,THE SELETAR MALL,797653,411
793410,THE SELETAR MALL,797653,348
543257,COMPASS ONE,545078,256
792451,THE SELETAR MALL,797653,545
791434,THE SELETAR MALL,797653,386
542277,COMPASS ONE,545078,1366
544269,COMPASS ONE,545078,1287
791432,THE SELETAR MALL,797653,524
542266,HOUGANG MALL,538766,1344
548265,HOUGANG MALL,538766,1261
541269,COMPASS ONE,545078,1230
542271,COMPASS ONE,545078,912
541271,COMPASS ONE,545078,875
544273,COMPASS ONE,545078,1095
543273,COMPASS ONE,545078,1029
543272,COMPASS ONE,545078,1009
543186,PUNGGOL PLAZA,820168,1404
792404,THE SELETAR MALL,797653,617
543301,COMPASS ONE,545078,854
540125,COMPASS ONE,545078,1176
542309,COMPASS ONE,545078,1331
540132,COMPASS ONE,545078,1134
540230,COMPASS ONE,545078,1060
544123,COMPASS ONE,545078,1319
541306,COMPASS ONE,545078,940
542192,COMPASS ONE,545078,1278
542315,COMPASS ONE,545078,1054
540127,COMPASS ONE,545078,948
791407,THE SELETAR MALL,797653,394
540232,COMPASS ONE,545078,867
541302,COMPASS ONE,545078,841
543317,COMPASS ONE,545078,1088
543206,COMPASS ONE,545078,859
792409,THE SELETAR MALL,797653,447
543258,COMPASS ONE,545078,444
543201,COMPASS ONE,545078,619
542321,COMPASS ONE,545078,444
542322,COMPASS ONE,545078,503
544200,COMPASS ONE,545078,745
541321,COMPASS ONE,545078,552
541258,COMPASS ONE,545078,409
544262,COMPASS ONE,545078,439
791430,THE SELETAR MALL,797653,534
791452,THE SELETAR MALL,797653,435
541326,COMPASS ONE,545078,1107
791435,THE SELETAR MALL,797653,281
792434,THE SELETAR MALL,797653,435
542312,THE SELETAR MALL,797653,1293
544314,COMPASS ONE,545078,907
541119,COMPASS ONE,545078,1636
544203,COMPASS ONE,545078,708
531008,NEX,556083,701
550108,NEX,556083,2612
550105,NEX,556083,2591
550214,NEX,556083,830
550104,NEX,556083,2662
531001,NEX,556083,505
550263,NEX,556083,413
550111,NEX,556083,2466
550118,NEX,556083,2263
550529,HEARTLAND MALL-KOVAN,530205,2855
550512,HEARTLAND MALL-KOVAN,530205,2412
550140,NEX,556083,2307
550222,NEX,556083,1051
550136,NEX,556083,2256
550308,NEX,556083,989
550215,NEX,556083,945
550208,NEX,556083,541
550334,NEX,556083,278
550236,NEX,556083,664
550421,NEX,556083,516
550411,NEX,556083,454
550500,THE SELETAR MALL,797653,2421
550546,THE SELETAR MALL,797653,2883
550548,NEX,556083,2997
550256,NEX,556083,656
550408,NEX,556083,648
550329,NEX,556083,659
550539,THE SELETAR MALL,797653,2743
550542,THE SELETAR MALL,797653,2852
550123,NEX,556083,2153
550424,NEX,556083,610
551236,NEX,556083,702
521499,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1062
521515,HAWKER CENTRE @ OUR TAMPINES HUB,528523,620
520417,TAMPINES MALL,529510,909
520204,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,116
520104,CENTURY SQUARE,529509,802
520275,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,716
520287,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,642
520814,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1051
520215,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,392
520295,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,521
520277,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,766
521109,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,863
521113,CENTURY SQUARE,529509,843
520274,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,723
520826,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1095
521899,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1288
520463,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1132
521897,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1161
520236,TAMPINES MALL,529510,619
520899,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1234
522489,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1532
520805,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1105
520322,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,951
520458,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,984
520713,HAWKER CENTRE @ OUR TAMPINES HUB,528523,923
520263,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,276
520278,EASTPOINT MALL,528833,787
520908,HAWKER CENTRE @ OUR TAMPINES HUB,528523,558
520714,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1033
520153,EASTPOINT MALL,528833,663
520297,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,459
520401,TAMPINES MALL,529510,690
520162,EASTPOINT MALL,528833,1039
520355,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1294
520712,HAWKER CENTRE @ OUR TAMPINES HUB,528523,954
520280,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,753
520214,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,417
522498,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1633
520851,HAWKER CENTRE @ OUR TAMPINES HUB,528523,689
521860,HAWKER CENTRE @ OUR TAMPINES HUB,528523,385
521222,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,472
520113,EASTPOINT MALL,528833,472
520418,TAMPINES MALL,529510,935
527842,HAWKER CENTRE @ OUR TAMPINES HUB,528523,556
520496,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1435
523492,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1694
520303,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,558
520216,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,276
520873,HAWKER CENTRE @ OUR TAMPINES HUB,528523,1046
520138,EASTPOINT MALL,528833,834
520385,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,923
520729,HAWKER CENTRE @ OUR TAMPINES HUB,528523,956
521254,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,491
520363,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),520203,1260
521126,EASTPOINT MALL,528833,891
521864,HAWKER CENTRE @ OUR TAMPINES HUB,528523,616
520232,EASTPOINT MALL,528833,585
521160,CENTURY SQUARE,529509,301
520427,TAMPINES MALL,529510,1116
520426,TAMPINES MALL,529510,1065
521867,HAWKER CENTRE @ OUR TAMPINES HUB,528523,916
310120,600 @ TOA PAYOH,319515,1118
310161,HDB HUB,310480,753
310001,600 @ TOA PAYOH,319515,1059
310009,600 @ TOA PAYOH,319515,1249
310085,600 @ TOA PAYOH,319515,547
310225,600 @ TOA PAYOH,319515,1201
310174,HDB HUB,310480,1204
310112,600 @ TOA PAYOH,319515,1393
310107,600 @ TOA PAYOH,319515,1159
310023,600 @ TOA PAYOH,319515,783
310051,600 @ TOA PAYOH,319515,692
310113,600 @ TOA PAYOH,319515,1454
310117,600 @ TOA PAYOH,319515,1207
310206,600 @ TOA PAYOH,319515,1380
350120,600 @ TOA PAYOH,319515,1623
310159,HDB HUB,310480,634
310207,JUNCTION 8,579837,1352
350107,NEX,556083,2230
350142,600 @ TOA PAYOH,319515,2262
310214,600 @ TOA PAYOH,319515,1403
310222,600 @ TOA PAYOH,319515,1524
350114,600 @ TOA PAYOH,319515,1770
310256,600 @ TOA PAYOH,319515,1059
310242,600 @ TOA PAYOH,319515,975
310249,600 @ TOA PAYOH,319515,1000
315079,600 @ TOA PAYOH,319515,341
350134,600 @ TOA PAYOH,319515,2104
350143,600 @ TOA PAYOH,319515,2240
350104,NEX,556083,2114
310036,600 @ TOA PAYOH,319515,695
311079,HDB HUB,310480,502
312139,HDB HUB,310480,967
360019,NEX,556083,2855
360008,NEX,556083,2575
311014,600 @ TOA PAYOH,319515,1092
310010,600 @ TOA PAYOH,319515,1133
310097,600 @ TOA PAYOH,319515,805
310144,HDB HUB,310480,861
310142,HDB HUB,310480,761
310154,HDB HUB,310480,381
360021,NEX,556083,2845
732780,SUN PLAZA,757713,2477
730013,CAUSEWAY POINT,738099,1106
730131,CAUSEWAY POINT,738099,1058
730017,CAUSEWAY POINT,738099,1371
730002,CAUSEWAY POINT,738099,1390
730130,CAUSEWAY POINT,738099,1075
730129,CAUSEWAY POINT,738099,1088
730001,CAUSEWAY POINT,738099,1579
730317,CAUSEWAY POINT,738099,1412
730148,CAUSEWAY POINT,738099,1875
730316,CAUSEWAY POINT,738099,1435
730161,CAUSEWAY POINT,738099,1799
730310,CAUSEWAY POINT,738099,1643
730313,CAUSEWAY POINT,738099,1532
730319,CAUSEWAY POINT,738099,1319
733571,CAUSEWAY POINT,738099,1020
734782,SUN PLAZA,757713,2168
733886,CAUSEWAY POINT,738099,1223
731886,CAUSEWAY POINT,738099,1237
730008,CAUSEWAY POINT,738099,1381
730027,CAUSEWAY POINT,738099,1785
730026,CAUSEWAY POINT,738099,1885
730205,CAUSEWAY POINT,738099,2017
730428,CAUSEWAY POINT,738099,2314
730005,CAUSEWAY POINT,738099,1553
730028,CAUSEWAY POINT,738099,1849
730334,CAUSEWAY POINT,738099,1275
730108,CAUSEWAY POINT,738099,688
730843,CAUSEWAY POINT,738099,1380
730177,CAUSEWAY POINT,738099,1362
730146,CAUSEWAY POINT,738099,1809
730123,CAUSEWAY POINT,738099,1039
730348,CAUSEWAY POINT,738099,820
730757,CAUSEWAY POINT,738099,1865
730775,CAUSEWAY POINT,738099,2483
730704,CAUSEWAY POINT,738099,1468
731899,CAUSEWAY POINT,738099,1268
730171,CAUSEWAY POINT,738099,1439
730575,CAUSEWAY POINT,738099,1667
730620,CAUSEWAY POINT,738099,1632
730623,CAUSEWAY POINT,738099,1754
730761,CAUSEWAY POINT,738099,2064
730772,CAUSEWAY POINT,738099,2326
731897,CAUSEWAY POINT,738099,1124
730779,CAUSEWAY POINT,738099,2383
730619,CAUSEWAY POINT,738099,1542
730166,CAUSEWAY POINT,738099,1578
733787,CAUSEWAY POINT,738099,2303
730321,CAUSEWAY POINT,738099,1112
730618,CAUSEWAY POINT,738099,1377
730579,CAUSEWAY POINT,738099,1469
730604,CAUSEWAY POINT,738099,1437
730653,CAUSEWAY POINT,738099,1749
730425,CAUSEWAY POINT,738099,2146
730842,CAUSEWAY POINT,738099,1388
730551,CAUSEWAY POINT,738099,1277
730707,CAUSEWAY POINT,738099,1492
730113,CAUSEWAY POINT,738099,772
730665,CAUSEWAY POINT,738099,1587
730410,CAUSEWAY POINT,738099,2049
735786,CAUSEWAY POINT,738099,2397
736690,SUN PLAZA,757713,1844
735787,SUN PLAZA,757713,2374
731012,CAUSEWAY POINT,738099,1208
730507,CAUSEWAY POINT,738099,911
732897,CAUSEWAY POINT,738099,1104
730655,CAUSEWAY POINT,738099,1726
730155,CAUSEWAY POINT,738099,1680
730713,CAUSEWAY POINT,738099,1764
730855,CAUSEWAY POINT,738099,1114
730547,CAUSEWAY POINT,738099,1300
730369,CAUSEWAY POINT,738099,423
730716,CAUSEWAY POINT,738099,1893
730718,CAUSEWAY POINT,738099,2021
730104,CAUSEWAY POINT,738099,775
730351,CAUSEWAY POINT,738099,688
731887,CAUSEWAY POINT,738099,1159
731782,SUN PLAZA,757713,2214
732012,CAUSEWAY POINT,738099,1254
732782,SUN PLAZA,757713,2173
730009,CAUSEWAY POINT,738099,1472
730120,CAUSEWAY POINT,738099,849
731686,SUN PLAZA,757713,1985
730606,CAUSEWAY POINT,738099,1513
730508,CAUSEWAY POINT,738099,879
730611,CAUSEWAY POINT,738099,1575
730178,CAUSEWAY POINT,738099,1296
730580,CAUSEWAY POINT,738099,1528
730587,CAUSEWAY POINT,738099,1681
731764,CAUSEWAY POINT,738099,2076
730876,CAUSEWAY POINT,738099,1438
730576,CAUSEWAY POINT,738099,1614
730629,CAUSEWAY POINT,738099,2034
732625,CAUSEWAY POINT,738099,1778
730673,CAUSEWAY POINT,738099,1854
736688,SUN PLAZA,757713,1611
730777,CAUSEWAY POINT,738099,2364
730796,SUN PLAZA,757713,2183
732624,CAUSEWAY POINT,738099,1896
730643,CAUSEWAY POINT,738099,2167
730540,CAUSEWAY POINT,738099,1350
730406,CAUSEWAY POINT,738099,2018
730518,CAUSEWAY POINT,738099,861
730873,CAUSEWAY POINT,738099,1192
730521,CAUSEWAY POINT,738099,1042
730527,CAUSEWAY POINT,738099,1113
733894,CAUSEWAY POINT,738099,542
730512,CAUSEWAY POINT,738099,523
730371,CAUSEWAY POINT,738099,571
730670,CAUSEWAY POINT,738099,1773
730869,CAUSEWAY POINT,738099,1452
730834,CAUSEWAY POINT,738099,882
730832,CAUSEWAY POINT,738099,814
734681,SUN PLAZA,757713,2350
730646,CAUSEWAY POINT,738099,1992
730788,CAUSEWAY POINT,738099,2286
730122,CAUSEWAY POINT,738099,957
730650,CAUSEWAY POINT,738099,2005
730358,CAUSEWAY POINT,738099,593
730328,CAUSEWAY POINT,738099,1342
730323,CAUSEWAY POINT,738099,1191
730119,CAUSEWAY POINT,738099,874
